1 ,89, 91.8274
1 ,91, 91.7232
1 ,96, 91.47
1 ,101, 91.2169
1 ,106, 90.9636
1 ,111, 90.7102
1 ,116, 90.4572
1 ,121, 90.2046
1 ,126, 89.8575
1 ,127, 89.6419
1 ,128, 89.4139
1 ,129, 89.1856
1 ,130, 88.964
1 ,131, 88.7443
1 ,132, 88.5316
1 ,133, 88.3282
1 ,134, 88.14
1 ,135, 87.952
1 ,136, 87.8436
1 ,141, 87.59
1 ,146, 87.3366
1 ,151, 87.0831
1 ,153, 86.9538
1 ,156, 86.8213
1 ,161, 86.5677
1 ,166, 86.3144
1 ,171, 86.0611
1 ,175, 85.8398
1 ,176, 85.7995
1 ,181, 85.5462
1 ,184, 85.3571
1 ,186, 85.189
1 ,187, 84.9739
1 ,188, 84.7501
1 ,189, 84.5243
1 ,190, 84.301
1 ,191, 84.0791
1 ,192, 83.867
1 ,193, 83.6632
1 ,194, 83.4681
1 ,195, 83.3355
1 ,196, 83.259
1 ,201, 83.0036
1 ,206, 82.7483
1 ,211, 82.4929
1 ,216, 82.2374
1 ,218, 82.1153
1 ,221, 81.9741
1 ,226, 81.7186
1 ,231, 81.4633
1 ,234, 81.2858
1 ,236, 81.1996
1 ,241, 80.9443
1 ,246, 80.5913
1 ,247, 80.3714
1 ,248, 80.1412
1 ,249, 79.9233
1 ,250, 79.7048
1 ,251, 79.5017
1 ,252, 79.2967
1 ,253, 79.0939
1 ,254, 78.8831
1 ,255, 78.7382
1 ,256, 78.6583
1 ,261, 78.4037
1 ,266, 78.1482
1 ,271, 77.8939
1 ,276, 77.6396
1 ,281, 77.3853
1 ,284, 77.206
1 ,285, 77.172
1 ,286, 77.1147
1 ,291, 76.8602
1 ,296, 76.6059
1 ,301, 76.3517
1 ,302, 76.2748
1 ,306, 75.9913
1 ,307, 75.7768
1 ,308, 75.5526
1 ,309, 75.3293
1 ,310, 75.1064
1 ,311, 74.8921
1 ,312, 74.6827
1 ,313, 74.4775
1 ,314, 74.2702
1 ,315, 74.0985
1 ,316, 74.0102
1 ,321, 73.7555
1 ,326, 73.4997
1 ,331, 73.2448
1 ,336, 72.9901
1 ,339, 72.8114
1 ,341, 72.7271
1 ,346, 72.4722
1 ,351, 72.2174
1 ,356, 71.9626
1 ,361, 71.7078
1 ,366, 71.3554
1 ,367, 71.1407
1 ,368, 70.9133
1 ,369, 70.6912
1 ,370, 70.473
1 ,371, 70.2553
1 ,372, 70.0397
1 ,373, 69.8227
1 ,374, 69.626
1 ,375, 69.5147
1 ,376, 69.432
1 ,381, 69.1842
1 ,386, 68.9288
1 ,391, 68.6735
1 ,396, 68.4187
1 ,401, 68.164
1 ,406, 67.9088
1 ,409, 67.7156
1 ,410, 67.7068
1 ,411, 67.6461
1 ,416, 67.3914
1 ,421, 67.1363
1 ,425, 66.9311
1 ,426, 66.7786
1 ,427, 66.5636
1 ,428, 66.3382
1 ,429, 66.1138
1 ,430, 65.8937
1 ,431, 65.6813
1 ,432, 65.4696
1 ,433, 65.2557
1 ,434, 65.0508
1 ,435, 64.9024
1 ,436, 64.8198
1 ,441, 64.5619
1 ,446, 64.3047
1 ,451, 64.0482
1 ,456, 63.7914
1 ,459, 63.5994
1 ,460, 63.5896
1 ,461, 63.5272
1 ,466, 63.2707
1 ,471, 63.0152
1 ,476, 62.7588
1 ,481, 62.5029
1 ,486, 62.1537
1 ,487, 61.9405
1 ,488, 61.7146
1 ,489, 61.4915
1 ,490, 61.2749
1 ,491, 61.0569
1 ,492, 60.8422
1 ,493, 60.6333
1 ,494, 60.428
1 ,495, 60.2833
1 ,496, 60.1996
2 ,2, 99.9198
2 ,3, 99.8543
2 ,6, 99.6056
2 ,7, 99.3658
2 ,8, 99.124
2 ,9, 98.8938
2 ,10, 98.6652
2 ,11, 98.4405
2 ,12, 98.2105
2 ,13, 97.9797
2 ,14, 97.7449
2 ,15, 97.5059
2 ,16, 97.2711
2 ,17, 97.049
2 ,18, 96.8789
2 ,21, 96.6865
2 ,26, 96.436
2 ,31, 96.1854
2 ,32, 96.0976
2 ,33, 96.0855
2 ,36, 95.9259
2 ,40, 95.7181
2 ,41, 95.6663
2 ,43, 95.5579
2 ,46, 95.4068
2 ,51, 95.1563
2 ,56, 94.9057
2 ,61, 94.6551
2 ,66, 94.3088
2 ,67, 94.0926
2 ,68, 93.8563
2 ,69, 93.6216
2 ,70, 93.3859
2 ,71, 93.155
2 ,72, 92.9323
2 ,73, 92.7108
2 ,74, 92.4894
2 ,75, 92.3226
2 ,76, 92.2387
2 ,77, 92.1645
